audio_filepath,texts
F2/Audio/inform_1299_23.wav,"сондай-ақ, тараз қаласының тұрғыны айнұры татар-башқұрт мәдени орталығы қоғамдық бірлестігінің төрағасы амир халиков екінші дәрежелі достық орденімен."
F2/Audio/inform_4406_11.wav,"құжат су инфрақұрылымын салуды, жаңғыртуды және жетілдіруді, суарудың су үнемдеу технологияларын енгізуді, суды есепке алу мен бөлуді цифрландыруды көздейді.
"
F2/Audio/inform_3291_11.wav,"стационарларда изотермиялық мини-зертханалар орнаттық, олар стационарда емделіп жатқан науқастардың тестілеу нәтижесін екі сағатта көрсете алады, - деп түсіндірді алтай көлгінов."
F2/Audio/inform_1450_02.wav,"малави елінің тәжірибе спортшысы, яғни қырық жеті айқастың жиырма сегізін өз пайдасына аяқтаған мусса аджибу болды.
"
F2/Audio/inform_1442_08.wav,"екі мың бесінші жылдан тау-кен және
"
F2/Audio/inform_1480_05.wav,"екінші орта салмақтағы айдос ербосынұлы төрт сатыға жылжып, жиырма тоғызыншы орында, нұрзат сабыров - отыз екінші екі позицияға түскен, али ахмедов отыз үшінші позицияда екінші орынға сырғыған."
F2/Audio/inform_3207_02.wav,сотқа дейінгі тергеу барысында бұл қаладағы бірінші жағдай емес екендігі анықталды.
F2/Audio/inform_1424_04.wav,"қайырымдылық шаралары мұнымен шектелмейтінін, қоғамдағы әлсіз топ мүшелері қашан да қамқорлықтан тыс қалмайтынын атап өтті."
F2/Audio/inform_3279_13.wav,қазіргі уақытта тергеу амалдары жүргізілуде.
F2/Audio/inform_3215_13.wav,сонымен қатар мемлекеттік органдар жүзеге асырып жатқан құжаттар мен бағдарламалардың барлық сатысына талдау жасау қажет.
